날짜,제목,조회,공감,비공감
2022.11.09 11:53,배당락때 ,1562,1,1
2022.11.07 19:56,기관은 진심이네..,933,1,0
2022.11.07 17:54,3월에 사서 수익이 얼마며 배당까지...굿,726,0,0
2022.11.01 17:47,특명^^,710,0,1
2022.11.01 12:18,여기와 내용이  비슷한곳,1446,0,0
2022.10.27 19:55,마지막 경고,775,2,5
2022.10.26 21:49,17만원일때,489,1,0
2022.10.26 10:24,직공은 직하 ,1980,1,2
2022.10.26 09:51,끊임없이 우상향 가는게 말이 되냐?,1839,0,0
2022.10.25 15:01,고개를 들어 서울가스를 보라,846,0,3
2022.10.25 10:12,두번째 경고,1494,3,2
2022.10.24 21:16,쪼개자,265,0,1
2022.10.23 13:37,금투세(개인투자자양도세) 최대 수혜자는 공매도 치는 금융투자사 그리고 외국인~~!!,551,1,0
2022.10.22 14:27,언제?,667,0,0
2022.10.21 08:13,서울가스 오늘 처음 보는 종목임,1741,0,3
2022.10.20 20:14,상향일때,457,0,0
2022.10.20 14:34,쪼개자,565,1,1
2022.10.20 10:06,작전주 ㄷㄷ 지금 매수하면 지옥경험할듯 ㅋㅋ,1127,4,4
2022.10.20 09:23,무적,436,1,0
2022.10.20 00:31,십마넌부터 보기만했는데,396,1,0
2022.10.17 07:18,대명에너지,364,0,0
2022.10.15 08:47,올라타라 ,413,1,1
2022.10.12 17:56,♥서울가스 세력님,274,1,0
2022.10.11 21:10,경고,443,2,2
2022.10.11 16:48,드디어 종가 30만~,244,2,1
2022.10.11 16:09,♥ 서울 세력님,180,1,0
2022.10.10 07:02,춥다,259,3,1
2022.10.09 21:54,유럽에 들이닥친 '혹한 공포'..남의 나라 얘기 아니다,302,1,0
2022.10.07 09:14,매수 못한 배아픈 사람들 많네~~,608,2,2
2022.10.06 22:44,서울가스 ㅋㅋ,237,1,2
2022.10.06 12:09,"유보율도 좋고, 세력들 탈출하려면, 무증하자.",234,1,0
2022.10.06 10:36,여러분 수익 극대화 하세요 ~~!!~~~,202,0,0
2022.10.05 12:11,이게매수금지지,314,3,1
2022.10.05 10:29,오늘도 거래량이 안나옴~~ 매도 금지,299,2,2
2022.10.05 10:15,참고로 전 한일화학 하루에 50주씩 매수 하고 있습니다.,257,0,1
2022.10.05 09:56,그동안 감사 했습니다 여러분,211,0,0
2022.10.05 09:17,와 30만원 돌파,191,0,0
2022.10.05 09:09,이건또 와이라노 ,177,0,1
2022.10.05 02:11,만일에~~,321,0,1
2022.10.04 13:04,코로나 직전,463,1,1
2022.10.04 17:51,코로나 직전,132,0,0
2022.10.04 12:01,매집 세력은 털생각 없는데..,196,0,0
2022.10.03 10:30,14만원대에서 많이올랐다고 안쳐다봤는데,304,0,0
2022.09.30 16:54,금일 내 소원대로 30만원 찍었습니다 !!~~~,328,1,0
2022.09.30 12:50,연기금 + 세력 매집했는데. 거래량.,302,2,0
2022.09.30 11:13,15프로 인상 ㄷ ㄷ,389,1,2
2022.09.30 10:50,너만 믿는다,161,0,0
2022.09.30 10:43,여기가 코스피인버스인가요?,146,0,0
2022.09.30 10:33,오늘 가스료 인상 발표,175,0,0
2022.09.30 09:25,이런게 숨은진주였네,524,3,0
2022.09.30 09:19,여기가 피난처다,258,1,0
2022.09.28 15:57,30만원 언제 가나요 !!!,421,0,0
2022.09.24 23:18,그래도 효자 종목,325,0,1
2022.09.21 09:48,서울가스 유통주식 50만이였는데,456,1,0
2022.09.15 09:26,뉴스,572,0,0
2022.09.14 12:25,9월 5일에 대성홀딩스가 던졌네,306,0,0
2022.09.07 16:01,9만원일때 배당에 혹해서 들어왔는데,1295,1,2
2022.09.07 09:28,저는 이만,409,1,1
2022.09.02 14:33,슬슬 또 던지겠지...,650,0,0
2022.09.01 15:35,얘들아..,546,0,0
2022.08.31 11:07,내년2분기까진 안전빵,777,0,1
2022.08.26 18:30,서울가스 주가 급등…주식 판 관계사·임원·기관,798,0,0
2022.08.25 15:39,아 쫌만더 올리자,242,0,0
2022.08.24 02:01,도시가스 좋은데요..,287,2,0
2022.08.22 20:19,매수,374,0,2
2022.08.21 10:50,이해안되네,375,1,1
2022.08.19 08:52,와. 진짜 부럽다.,421,0,3
2022.08.17 19:02,●서울가스 천연가스 관련주 분석●   ,205,0,0
2022.08.17 09:13,가스  대박이다,476,2,0
2022.08.16 13:23,가스불면,293,0,0
2022.08.16 10:53,굿,176,0,0
2022.08.13 17:10,이거 개인공매도 되냐,363,0,0
2022.08.11 14:44,잘버티긴하는데,215,0,0
2022.08.08 13:51,지금 가스주 10%~~20% 다 날라가는데,607,0,1
2022.08.05 14:48,연기금이 왜이리 사나요?,1027,0,0
2022.07.21 11:41,계속 보던놈인데,243,0,0
2022.07.20 07:09,대성홀딩스 선광 서울가스,599,1,1
2022.07.19 12:53,[삭제된 게시물의 답글]얘는,117,0,0
2022.07.15 08:32,12살 아들이 찜한 서울가스,639,1,0
2022.07.14 18:48,시간외  뭐지?,248,0,0
2022.07.12 16:08,여긴 맨날 오르네,347,4,0
2022.07.12 09:27,아니 14만때부터 지켜봤는데,492,3,0
2022.07.10 16:36,푸틴이 독일 천연가스 끊은다는데,531,1,1
2022.07.08 18:57,전라도,385,2,5
2022.07.08 18:56,여기 왜 이리 올랐노?,277,0,1
2022.07.04 09:56,이 정도면,336,1,2
2022.06.29 01:24,요즘장에 이런 우상향하는 주식이라니ㄷㄷ,613,3,0
2022.06.28 16:54,시외뭔일?,298,1,1
2022.06.26 10:52,심상치 않은 경제상황,362,0,0
2022.06.26 07:18,당분간 조정이다,351,0,2
2022.06.23 13:09,서울물이 좋긴좋다 ㅎ,349,2,0
2022.06.23 10:55,300만 갈듯,360,3,0
2022.06.22 13:19,30만 갈듯,259,2,0
2022.06.17 12:23,여기도  무증 터질때 다됐네,479,4,0
2022.06.17 12:17,왜 계속 오르나?,213,0,0
2022.06.15 22:41,서울가스와 무림페이퍼 누가 저평가?,333,0,5
2022.06.15 21:33,서울가스주주여 업종이 달라도 비교분석가능 누가 저평가?,145,0,2
2022.06.15 19:40,아무도  몰라  지금은  폭탄돌리기,179,1,0
2022.06.13 13:09,빨간불,274,2,0
2022.06.12 18:19,서울가스주주여 에너지주가 주도주,274,1,2
2022.06.11 20:48,적자회사가,317,4,0
2022.06.11 02:46,이제 숏타점이네.,290,1,1
2022.06.10 15:40,조심,192,1,2
2022.06.10 15:29,삼천리랑 같은 세력이네,258,3,1
2022.06.10 13:58,얜,328,3,0
2022.06.10 09:32,12일 연속 상승...,274,2,0
2022.06.10 08:28,30만원 간다!,253,3,0
2022.06.09 16:01,왜 계속 올라가는 이유가 뭔가요?,908,4,0
2022.06.09 12:04,도대체~~,359,3,0
2022.06.08 22:48,서울가스주주여 에너지주가 주도주 그럼 누가 저평가?,180,1,2
2022.06.07 23:21,서울가스주주여 에너지주가 주도주,159,0,2
2022.06.06 09:35,서울가스주주여 누가 저평가?,388,2,2
2022.06.02 12:52,이주식은 대체 정체가 뭐냐,1040,3,3
2022.06.02 11:59,정말 후회된다...,372,5,0
2022.06.01 08:51,서울가스주주여 누가 저평가입니까?,328,2,2
2022.05.31 10:27,바라지도 않는다 !~~~~,284,1,0
2022.05.31 10:04,서울가스주주여 저평가?,172,1,1
2022.05.29 10:03,서울가스주주님이여 실적보니 누가 저평가?,385,2,1
2022.05.27 06:42,서울가스주주여 가스업종이 신고점가려면,289,0,1
2022.05.26 14:18,서울가스주주여 단타키움 박살내어주세요,165,0,1
2022.05.26 11:06,2달 기다린 보람 있군,254,4,1
2022.05.25 05:58,"사울가스주주여 가스업종신고점가려면?,도대체 누가 저평가?",183,0,2
2022.05.23 22:43,서울가스주주여 서울가스와 가스업종이 신고점가려면?,197,1,2
2022.05.22 09:01,서울가스주주여 수소시대의 주도주는?,372,5,3
2022.05.17 18:28,내일 불기둥 쇼 ^^,446,4,1
2022.05.05 17:21,범대성그룹주를 바교하니,573,0,2
2022.04.27 14:46,퍼때문에 안가는게 아니라 소외주라서 안간다,292,3,0
2022.04.27 14:21,ㅋㅋㅋ얘만 안가네,188,2,0
2022.04.27 11:56,가스주 난리네요,255,2,0
2022.04.27 11:17,가스주 다올라가는데,337,1,0
2022.04.19 23:02,"서울가스주주여,서울가스는 범대성그룹주이다.누가 저평가인가?",587,2,0
2022.04.17 23:14,미국 천연가스 가격 13년만에 최고치 (상세),269,4,2
2022.04.17 11:33,범대성그룹주들,329,4,0
2022.04.13 10:13,평단 9.9,196,2,0
2022.04.12 22:56,"-EU, 러시아산 천연가스 수입 금지 조치 논의",182,7,0
2022.04.12 22:07,범대성그룹주 서울가스주주여 누가 저평가인가?,144,1,0
2022.04.03 00:06,(속보)우크라이나 중부 크레멘추크의 정유 시설 파괴,489,4,0
2022.03.31 20:20,내일부터 가스요금 인상~,295,2,0
2022.03.31 13:53,ㅈㅈ    잠잠한가스,150,1,0
2022.03.08 06:17,"유가,가스가격 폭락보니 오늘 유가,가스주들 폭락한다",1395,4,4
2022.03.07 13:39,19만,298,5,2
2022.03.07 06:41,가즈아~,283,4,0
2022.03.06 13:57,가스업종은 수소시대에 폭발성장나오니 폭발실적나오고 폭발주가상승나온다,408,3,3
2022.03.06 12:59,[속보] 원자재 가격 강세 지속…천연가스·알루미늄 신고가,281,3,1
2022.03.04 10:32,하루에 10주씩 모으는 재미 있습니다 .,648,5,3
2022.03.03 16:25,서울 도시가스 값 확인 하고 놀라지 마세요 !!!,535,5,3
2022.03.02 22:06,상한가 확장 ,239,3,3
2022.03.01 15:17,가스업종은 지역분할 독점이고 수소시대에 폭발성장으로 폭발실적나온다,282,4,1
2022.02.28 21:21,30만~~~,225,4,4
2022.02.28 19:14,[속보] 유럽이 러시아산 천연가스 못 끊는 이유,259,2,1
2022.02.28 08:04,오늘상한가 가는지요?,298,2,4
2022.02.27 15:36,서울가스 35만가나?,253,2,3
2022.02.25 17:13,가스값 최소한 2배는 간다.,561,4,5
2022.02.25 10:53,와 ㅋㅋㅋㅋㅋㅋ방금 20만원이,465,2,1
2022.02.24 22:18,주주여 에너지주들은 수소시대에 제3의 바이오이다,245,1,2
2022.02.24 21:15,sbs8시 뉴스에 알루미늄 나왔습니다,328,1,4
2022.02.24 20:28,거래량 존내게 참담하노 이주식 ㅋㅋ,251,3,1
2022.02.24 18:31,실제유통주 20만인데 ㅋㅋㅋ,208,0,0
2022.02.24 16:32,대박이네,220,1,3
2022.02.24 16:27,유통 주식수 ~~~~~~~ 현재,386,2,2
2022.02.24 14:41,서울가스 대단하다 전고점돌파,321,2,2
2022.02.24 13:52,서울가스가 옛날에는 대빵 이였는데 참,364,3,1
2022.02.24 13:41,경동 상이면,254,2,1
2022.02.24 13:39,푸틴형??,155,1,0
2022.02.24 09:25,이거 별로인디~,225,2,2
2022.02.23 22:42,도시가스주들은 수소와 관련된 수소산업 전환으로 폭발실적나오기에 폭발주가상승나온다,225,2,2
2022.02.23 15:11,정말로,211,1,0
2022.02.23 15:10,정말로,166,1,1
2022.02.23 13:28,정말로,180,1,0
2022.02.23 13:22,정말로,164,1,0
2022.02.23 13:01,정말로,158,1,0
2022.02.23 12:59,정말로,179,1,0
2022.02.23 12:56,정말로,151,1,0
2022.02.23 11:43,정말로,169,2,0
2022.02.23 08:14,공부해서 서로 정보공유해요^^,197,1,0
2022.02.22 11:56,강력한 폭탄,258,2,0
2022.02.22 10:05,서울가스 연속상한가행진처럼   한중홀도 1만원 간다~~!!,276,2,4
2022.02.21 15:03,서울도시가스 주가 오르자...임원들은 '매도',450,1,3
2022.02.21 12:12,신고점 행진하는 서울가스처럼 한중홀도 1만원대갑니다~~,242,2,5
2022.02.21 10:00,서울가스,253,3,0
2022.02.20 12:36,"일봉차트에서 연일 신고점을 가는 서울가스,대성홀딩스를 분석하면 한진중홀딩스가 3년내 17만원을 가는 것을 안다 왜?",352,4,0
2022.02.20 00:35,가스업종은 수소관련주로 성장산업되어 폭발성장한다,350,4,0
2022.02.19 11:08,저....여기가  월요일 상친다는....,275,2,0
2022.02.16 09:13,"194,000 매도했어요..",809,2,1
2022.02.14 15:13,러시아 독일과 러시아간 직통 가스관인,520,2,0
2022.02.14 09:34,안내려오네..이젠 관심 꺼야긋네 ㅋㅋ,412,3,0
2022.02.11 13:04,ㅋㅋㅋ,493,1,0
2022.02.03 12:52,상한번 시원하게 갔음 좋겠다,593,2,1
2022.02.03 09:26,배당금,1270,2,1
2022.01.25 16:25,시외 거래가 1주도 없음?,332,2,0
2022.01.25 13:30,꽉 잡아라ㅋㅋㅋㅋ,985,2,2
2022.01.25 13:24,아래에서 꽉 잡구있으라,285,2,1
2022.01.25 13:19,사지마세요 ㅋㅋ조막손,302,3,1
2022.01.25 13:16,하,172,1,0
2022.01.25 13:08,"러,우크 전쟁시 가스 최대수혜",494,2,0
2022.01.24 10:59,관심있어어 들렀습니다,958,1,0
2022.01.23 23:51,장기투자는 다 망한다.주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법,355,2,0
2022.01.19 01:28,얘는      ,241,3,0
2022.01.16 22:50,새해 기쁜소식있어요,530,0,8
2022.01.03 15:11,아씨,537,7,0
2021.12.30 09:22,왜 떨어지나요?,1603,1,3
2021.12.29 19:21,"와.,...",473,4,2
2021.12.29 14:37,배당금얼마주길래..,1942,4,0
2021.12.29 13:38,헉 오늘 7프로나,434,2,1
2021.12.29 13:37,오늘사면 배당금줘요.?,1824,0,4
2021.12.29 12:27,연말배당 1프로던데 배당락 이상한데,477,2,0
2021.12.29 09:24,작년 딱한번 10%배당인데 이번년도도 줄까??,716,4,3
2021.12.29 09:13,고평가됐네 연100억도 간당간당한데 16만원이 웬말이냐...,476,1,3
2021.12.29 09:07,배당금 많이주나봐요,1022,2,0
2021.12.29 09:05,5일연속 급등주라해도 OOO 장난심하네,342,3,1
2021.12.29 09:02,헐 ㅅㅂ,287,3,0
2021.12.29 08:54,베당금 얼마인가요?,279,1,0
2021.12.29 08:50,아침부터 장난질이고 ,193,1,0
2021.12.29 08:45,웬 하안가?,190,0,2
2021.12.29 08:13,순익이 분기별로보면 마이나슨데,226,1,0
2021.12.28 17:00,유후우~~요긴 꿀만빠고,229,0,2
2021.12.28 15:31,바쁜직장인들을위해!!!!!,227,0,1
2021.12.28 10:46,야이 멍청이들아,613,8,1
2021.12.27 17:10,최근 오른 이유가 있었네요~~^^,564,4,0
2021.12.27 11:53,배당금 1%도 안되는거 받을빠엔ㅋㅋ 오늘 이탈해야지,1098,6,0
2021.12.27 11:33,배당금때문억?,465,3,0
2021.12.27 11:31,배당이 ,442,3,0
2021.12.23 12:38,배당금 주나요?,3781,4,3
2021.12.22 12:58,오늘머임??,1250,5,0
2021.12.21 13:42,배당,595,3,1
2021.12.21 11:00,매해 배당주,1672,6,0
2021.12.20 14:05,가스주는 경기방어주 아닌겨?,565,2,1
2021.12.20 10:16,정말 안타까운 마음에,1215,7,2
2021.12.19 17:12,배당금 포기,722,5,2
2021.12.16 18:55,배당 먹을려면 금호석유 와라,1431,4,0
2021.12.16 00:36,배당,546,1,0
2021.12.12 01:02,배당 노리고 3억 정도 매수하려고 합니다,2941,6,6
2021.12.07 14:41,배당 끝나면 지옥인가요,1047,8,1
2021.12.06 21:37,배당의 계절,492,4,0
2021.12.06 15:36,어찌피 설까스,406,3,0
2021.11.30 22:55,3분기 사업보고서 보니까...,1647,2,0
2021.11.30 21:08,"●●배당금, 바라고, 버티다가, ",1278,0,3
2021.11.30 11:37,배당금 시즌되면 오르나요?,1850,0,1
2021.11.25 17:48,거래량,1157,4,0
2021.11.21 17:46,배당은 언제까 보유해야주나요?,5187,2,2
2021.11.18 16:28,이제 좀 올라야 할 때가 아닌지,1125,3,0
2021.11.18 10:26,60선 깨나요?? ,1152,5,0
2021.11.06 13:25,연말배당주,4367,5,2
2021.11.04 20:16,주식 고수분 답변좀,6516,3,10
2021.10.29 11:20,배당금보고샀는데,4761,6,6
2021.10.26 15:31,"올연말은 대주주여부 체크, 2023년부터는 주식양도세 제도변화 미리체크하세요",1588,3,2
2021.10.22 10:01,추매 했습니당,3803,6,0
2021.10.20 16:32,아니 갑자기 왜이러냐 형들;;,1160,2,1
2021.10.20 09:39,배당 올해 얼마쯤 주는가요?,7723,6,1
2021.10.19 11:22,떨어지는이유가뭐임?,1150,6,0
2021.10.19 13:06,떨어지는이유가뭐임?,906,5,0
2021.10.18 20:31,낼 가냐?,1044,2,1
2021.10.15 22:49,포티스 주주님들에게 알리는 글,925,2,0
2021.10.14 14:34,뭐 이런 쌍,521,2,0
2021.10.13 16:18,참고사항,717,4,0
2021.10.13 09:11,"[2021 국감] ""수은 대출의향 가스전, 온실가스 배출이 LNG 생산량보다 많아""",550,3,0
2021.10.12 10:07,! 게시판이 조용해서 좋네^^,500,2,0
2021.10.07 11:03,씨바,977,6,4
2021.10.06 14:16,배당 10프로??? 실화임??,6652,4,3
2021.10.06 14:12,이 시국에 파는 주린이는 누구니?,985,4,1
2021.10.06 07:47,63.1(9.37) 상승마감,521,1,0
2021.10.05 23:20,가스비 동결,1190,0,2
2021.10.05 14:21,오늘 가스비 냈는데;;;,641,2,1
2021.10.05 13:26,적자 배당 우짜구,599,3,0
2021.10.04 23:57,나스닥 내려꼿는데 서울가스는,546,3,0
2021.10.03 19:31,"경고!! 기이한 경제현상,2016부터 달러가 오르면 금값도 올라,This is the LTD. 평상시와는 정 반대현상이다.",581,1,0
2021.10.01 12:21,배당안하면 어떡하지~,2095,1,1
2021.10.01 06:39,선물 9.15 상승 마감 오늘도 가스 관련주,445,3,1
2021.09.30 10:11,1달짜리 월급 받는다 생각하시고 기다려 보시죠,616,4,3
2021.09.29 12:59,OOO같네,505,5,0
2021.09.28 21:51,배당 너무 기대 마세요,1950,22,2
2021.09.28 23:36,배당 너무 기대 마세요,1064,4,0
2021.09.28 19:45,배당금?,671,2,0
2021.09.28 13:03,와우 오늘 여기,527,1,0
2021.09.28 12:47,대성에너지가 가는데..,761,1,0
2021.09.28 12:35,얘만 봉이 파랗네,454,0,2
2021.09.28 11:45,품절주는 이럴때 치고 나가는 거다.,553,2,0
2021.09.28 10:23,배당만 봐도 이거는 상한가 가야지 ,897,2,1
2021.09.28 10:08,분기배당,1152,1,0
2021.09.28 10:06,꾸준히 쭉~~가즈아,303,2,1
2021.09.28 09:50,개꿀 빨고 갑니다 ㅋㅋ,356,1,1
2021.09.28 09:34,8월에 미리 가스 줍줍해놨었는데 ㅋㅋ,625,2,0
2021.09.28 09:24,이번달 말 배당일 언제?,645,1,0
2021.09.28 09:23,가스들 다 날아간다,332,2,0
2021.09.28 08:54,많이는 못오를듯,312,2,0
2021.09.27 09:31,올겨울 따듯 하겟네~~,299,1,0
2021.09.24 07:19,배당금 궁금,2851,1,0
2021.09.23 16:55,대구 가스는요?,429,1,0
2021.09.23 16:37,12월 배당,592,0,2
2021.09.23 14:00,3Q실적이 좋은가?,689,1,0
2021.09.23 13:53,뭔가 문제가 많네,1255,2,0
2021.09.22 17:44,.....냉무,367,1,0
2021.09.20 23:12,5월17일 2억에 배당금실화,1098,0,3
2021.09.17 22:21,나 좀 살려주이소,1151,1,2
2021.09.17 10:16,배당일 언제에여?????,1709,2,0
2021.09.17 10:03,뭐 별볼일없네요 어제가 끝이었네요 ,495,1,0
2021.09.16 19:48,이게 왜?,477,1,0
2021.09.16 19:00,선도자,382,2,0
2021.09.16 18:50,오늘 나의 단타 선택은 탁월했다 ㅋㅋㅋ,1220,2,8
2021.09.16 17:03,잘되세요,307,1,0
2021.09.16 16:49,내일 얼마나 갈까요!??,597,3,1
2021.09.16 15:39,5월달에 162000..,427,4,0
2021.09.16 15:36,개미만 열라 털렸네,297,1,0
2021.09.16 15:11,막판 외인 매수 좋다,251,2,0
2021.09.16 14:56,간보지말고 쏠거면 제대로 쏴라 ㅋㅋㅋ,226,1,0
2021.09.16 14:50,30분 남았다,195,1,0
2021.09.16 14:32,달달합니다,204,1,0
2021.09.16 13:51,오늘은 여기까진가보오 ,235,0,2
2021.09.16 13:13,부산가스 고려제강 ,189,1,0
2021.09.16 13:00,물리면 배당이나 받으세요,458,1,0
2021.09.16 12:25,간그만보고 시원하게 올려라 ㅋㅋㅋㅋㅋㅋㅋㅋ,162,1,0
2021.09.16 12:21,다음은 인천도시가스,209,3,0
2021.09.16 12:12,서울가스 투자 예언글? 성지인가?,218,3,0
2021.09.16 11:57,오 다시본전 ㅅㅅㅅ,175,1,0
2021.09.16 11:43,상한열차 언제출발하나요??,231,1,0
2021.09.16 11:41,어종상가자,150,1,0
2021.09.16 11:40,나 좀 살려주이소,155,1,0
2021.09.16 11:38,번지점프대뭐냐,135,1,0
2021.09.16 11:31,98100,150,1,0
2021.09.16 11:28,저번 고점이랑 쌍봉이라고 ㅋㅋㅋㅋ,188,0,2
2021.09.16 11:23,팔아쳐먹고 있다고 ㅋㅋㅋㅋ,141,1,0
2021.09.16 11:22,나 좀 살려주이소,218,0,2
2021.09.16 11:21,유통주식 1% 미만입니다,205,4,0
2021.09.16 11:19,내 글 본사람이면 추격 매수 안했을듯 ㅋ,168,0,2
2021.09.16 11:17,여기 주포는 벌 생각이 없는갑네~~,140,1,0
2021.09.16 11:17,설마 부산가스 오르는 것땜에 오른거면..,200,1,0
2021.09.16 11:16,오르다가 걍떨구네 ㅁㅊ,134,1,0
2021.09.16 11:15,이게 뭐하자는 시추에이션 ㅋㅋㅋㅋ,149,1,0
2021.09.16 10:53,여기 주식 대박이네..,245,1,0
2021.09.16 09:38,같은 가스인데,187,1,0
2021.09.13 09:30,얘네 지금,1013,1,0
2021.09.10 15:58,14층에 들어온지 언 한달째 흠...,967,1,1
2021.09.10 13:42,서울가스 기대감 그리고 기다림.. 15.4층 입성.. 한파가 올까,413,1,0
2021.09.09 01:47,배당수익률이,2824,1,3
2021.09.05 22:56,☞ 'KBS쇼'라는 것 감안~ 나훈아의 '목숨 걸고 몸 던지는 대통령'은 누구? 누구를 거양하기 위한 말? 누구에게 잘 보이기 위한 말?,438,1,6
2021.09.01 19:50,씨이랩,594,2,0
2021.09.01 10:36,잘못했어요 ,1339,2,3
2021.08.31 14:11,천연가스 가격땜에 그런거에요..,754,1,0
2021.08.31 13:50,애네 왜이러는거에요?,1125,2,0
2021.08.31 09:43,얘뭔ㄷㅔ,748,3,0
2021.08.30 23:16,배당 끝내주네 그냥 평생 들고있어도 되것네,2068,2,1
2021.08.29 21:54,찬바람이 불면 배당주,709,1,0
2021.08.28 18:36,캬 죽인다,491,0,3
2021.08.28 02:25,나스닥 신고가 경신,416,0,0
2021.08.27 10:54,지금 들어가도 될까요?14.5,1910,1,7
2021.08.29 01:04,지금 들어가도 될까요?14.5,354,0,0
2021.08.24 20:48,근데 작년에 배당이 왜캐 높앗나요??,1183,0,0
2021.08.19 22:48,ㅇㅎ??,456,1,0
2021.08.06 09:39,배당율 보고 오는 바보 없제?,7496,29,3
2021.08.05 20:05,곧,1154,2,2
2021.07.28 14:05,드뎌,2436,3,1
2021.07.25 20:47,난 내일,927,1,0
2021.07.25 16:24,서울가스 vs 삼성전자 vs 카카오 vs skt,6619,4,6
2021.07.23 19:28,밑에 글은 뻘소리죠 ,898,0,2
2021.07.23 19:17,배당보고 들어오시면 큰일납니다..,3960,12,1
2021.07.22 15:47,이거,1831,0,4
2021.07.20 10:14,서울가스 주식은 천연가스 지수랑은 상관없나요?,1261,0,0
2021.07.11 16:15,서울가스(017390) 재무제표 분석 (강추!!),1890,4,4
2021.07.13 00:38,[삭제된 게시물의 답글]서울가스는 배당일이 언제인가요,1200,2,1
2021.07.09 15:34,자기주식취득 신탁계약 연장결정,1368,2,2
2021.07.08 14:12,여기는,656,1,1
2021.07.19 11:33,"[삭제된 게시물의 답글]이재명은 '이승만 대통령의 1/100 만큼'이라도, 일본에 '대마도를 반환하라'고 공식적으로 촉구할 수 있는가? 가소로운 넘! 웃긴 녀석이여~",150,3,0
2021.07.05 21:26,배당금오해가있으신것같아요 작년한해만 중간배당이고 매년 1750원이래요,4016,33,0
2021.07.04 14:57,분기 배당인가요?,932,0,5
2021.07.02 13:10,배당금,1421,0,1
2021.07.01 11:02,주린이라 잘 몰라서 여쭤봐요..,3619,4,1
2021.07.01 09:19,씨바,508,0,1
2021.07.01 08:32,천연가스 8거래일 신고가,470,0,2
2021.06.30 19:42,천연가스 선물 8거래일 지속 신고가(현 +3퍼이상),322,0,1
2021.06.30 11:21,꾸준히만 올라다오,314,0,1
2021.06.29 19:38,0.5퍼 상승중ㅋ,217,0,1
2021.06.29 15:35,천가 선물 0.08퍼 상승중,210,0,1
2021.06.29 15:31,다른건 다좋은데...,303,0,1
2021.06.29 14:37,서울가스 등 금일 시황체크 공유합니다,285,2,0
2021.06.29 14:25,서울가스 등 금일 시황체크 공유합니다,177,0,0
2021.06.29 14:13,바겐세일중,245,0,0
2021.06.29 14:13,서울가스 등 금일 시황체크 공유합니다,179,0,0
2021.06.29 14:08,이제는 기대안한다,223,1,0
2021.06.29 11:32,천연가스 선물최고간데 왜 떨어짐?,232,0,0
2021.06.29 09:19,품절주긴... 품절주네ㅋ,343,0,0
2021.06.29 09:05,E1이 대장인가?ㅋ,191,0,0
2021.06.29 06:42,천연가스 또 3퍼올라 신고가ㅋ,189,0,0
2021.06.28 21:19,배당받을려고 오늘삿는데 ,1373,2,1
2021.06.28 18:30,조용해서 좋으네,177,0,0
2021.06.28 18:16,지금도 천연가스 선물 신고가중ㅋㅋㅋㅋ,156,0,0
2021.06.28 18:03,품절주,192,0,0
2021.06.28 13:23,"어차피 가봐야,,,",340,0,0
2021.06.28 13:04,서울가스,289,1,0
2021.06.28 12:05,흑자나는 기업이 pbr0.2배에 거래되는 주식은 없다 최소 pbr0.45배이다.오늘부터 3연속상한가,436,1,1
2021.06.28 12:05,왜 오르는거죠?,1197,0,0
2021.06.28 11:56,상 박자ㅋ,181,0,0
2021.06.28 11:15,중간배당 14000원,1510,0,3
2021.06.28 22:34,중간배당 14000원,168,0,0
2021.06.28 10:52,신고가에 또 신고가ㅋㅋㅋㅋ,245,0,1
2021.06.28 10:41,배당받고,375,0,0
2021.06.28 10:22,상 한번박읍시다,440,0,0
2021.06.25 23:02,개미들의반란 카페로 초대합니다,210,1,0
2021.06.25 13:27,천연가스 계속 신고가네ㅋㅋㅋ,291,0,0
2021.06.23 23:43,지금 천연가스 +3퍼인데ㅋㅋㅋㅋㅋ,374,1,0
2021.06.23 23:16,.....냉무,198,0,0
2021.06.23 23:10,미쳤다...;;천연가스 또 신고가ㅋㅋㅋ,464,1,0
2021.06.23 12:42,이거28일까지사두면 배당금 얼마예요..,3205,1,0
2021.06.23 09:31,일주일만에 와?네ㅋ,412,0,0
2021.06.23 03:11,이번 배당금은 얼마나 주려나요~^^,2778,0,1
2021.06.22 15:11,이번에 분기 배당주나욤?,659,1,2
2021.06.21 09:10,갈 자리에서 못 가면 폭락,361,1,0
2021.06.20 16:06,공포의'D'기 온다..삼성이 본사 사옥까지 팔아서 모은 현금 100조를 미리 대기중인 이유,552,0,0
2021.06.18 10:11,[삭제된 게시물의 답글]교회,430,0,2
2021.06.17 12:58,장도 안좋은데 상 한번 박자ㅋ,327,2,0
2021.06.17 10:47,도시가스 파이프 라인에 이동식 수소생산기기 연결.도시가스로 수소 양산…수소충전소 확대 청신호,628,6,0
2021.06.16 15:35,힘보소,355,2,0
2021.06.16 13:36,가자 날라가자 빵야,292,1,0
2021.06.16 12:01,가스.. 왜이래요? 무슨일 있나요 ㅠㅠ,492,0,1
2021.06.16 10:55,안사길 잘햇당 ,415,2,1
2021.06.16 09:49,오늘산거ㅋㅋㅋㅋ,717,1,0
2021.06.16 09:43,오늘 상박쥬?,250,1,0
2021.06.16 09:07,와ㅋㅋㅋㅋ13.4에 추매햇는데ㅋ,335,1,0
