날짜,제목,조회,공감,비공감
2021.08.05 07:32,[특보]KTB네트워크 상장추진→1만원◐,222,2,1
2021.08.05 03:07,내일 오를자리,167,0,3
2021.08.04 21:55,내일은 상승한다,167,6,1
2021.08.04 15:07,오늘도,179,3,2
2021.08.04 14:25,Ktb  패턴,413,7,2
2021.08.04 15:35,[삭제된 게시물의 답글]■ KB자산운용 KTB증권 9.55%지분매입 m&a 가능성,96,1,0
2021.08.04 14:15,하루종일10원프러스 보합 10원미이너스네,188,1,1
2021.08.04 14:12,뭐이런주식이다잇어?,146,1,1
2021.08.04 13:57,시원한 음봉 똥을 싸네요..ㅋㅋ,244,4,1
2021.08.04 12:37,tktp 쉑이는,178,3,0
2021.08.04 11:36,배구는. 보냐,212,1,1
2021.08.04 09:10,then***  줍줍이 시간이 다가온다ㅎ,174,0,3
2021.08.04 07:20,[삭제된 게시물의 답글]■ KB자산운용 KTB증권 9.55%지분매입 m&a 가능성,238,1,1
2021.08.03 23:51,전체적으로 시장에 힘이 없어보입니다. 다 된건가요???,158,1,1
2021.08.03 21:30,증권주는 내년 상반기까지 조정예상,287,4,9
2021.08.03 20:18,더럽게도 주식 못하는 기관양아치들!!,147,0,3
2021.08.03 17:56,[특보]KTB네트워크 상장추진→1만원◐,235,5,2
2021.08.03 17:48,난 몰라유,201,4,5
2021.08.03 22:30,[삭제된 게시물의 답글]■ KTB투자증권이 지분투자한 여러 기업들 투자효과 소개,57,0,1
2021.08.03 17:17,"[삭제된 게시물의 답글]KB자산운용, KTB투자증권 지분 확대...7.29%→9.55%",142,2,2
2021.08.03 16:00,[삭제된 게시물의 답글]8월실적발표와 예비심사,306,5,3
2021.08.03 16:56,[삭제된 게시물의 답글]8월실적발표와 예비심사,124,1,2
2021.08.03 15:57,[삭제된 게시물의 답글]왜 가격응 인위적으로 내리려 하려는 걸까?,183,1,3
2021.08.03 15:33,gg님 ,162,3,1
2021.08.03 15:27,황맥 기  추천과함깨,216,2,2
2021.08.03 15:26,2달 조정기간 이용 148만주 지분늘린이유는 몰까요?,235,2,2
2021.08.03 13:53,kb지분 확대,231,1,1
2021.08.03 13:49,가즈아!~~,134,0,2
2021.08.03 13:40,then****   --> 뱅슨 줍줍이 글 내렸네...,192,3,4
2021.08.03 13:28,Ggss    님,141,7,1
2021.08.03 13:01,상승 시그널 전혀없음,129,0,1
2021.08.03 12:35,주가관리도안하나?,104,1,1
2021.08.03 12:32,안티 댓글 달 시간에 줍줍이나 해라~~^.^,112,0,3
2021.08.03 12:20,이주식은,159,0,1
2021.08.03 12:11,투신끼리 놀고 있네~~ ,141,2,1
2021.08.03 12:09,오랜만입니다,176,0,2
2021.08.03 12:01, ㅋㅋ 얼마나 더 싸게 살려고 안티질을~~~^.^,100,1,1
2021.08.03 12:01,황맥기  이   인간  ,111,1,1
2021.08.03 12:00,ㅎㅎ 안티질 하지들 마시고 어서들 줍줍하드라구요~~^.^,88,0,2
2021.08.03 11:16,참 열심히 누르네~~~^.^,176,0,2
2021.08.03 11:11,내 글 읽어봐라,148,1,1
2021.08.03 10:20,회사 망했으면 좋겠다고 합니다~~~ㅊㅋ,133,1,2
2021.08.03 10:12,ㅆㄹㄱ ㅇㅂㅊ 매각해라~~~^.^,95,0,2
2021.08.03 10:11,잡주,109,1,1
2021.08.03 09:39,오늘도 열심히들 누르고 있네~~~^.^,131,0,2
2021.08.02 23:29,천날만날   쳐내릴패턴발생!!!,186,0,1
2021.08.02 18:54,피날레는 증권주~~~^.^,320,5,3
2021.08.02 18:34,후회하지말고매수해라,259,5,2
2021.08.02 15:56,긴조정은끝낫다,300,7,2
2021.08.02 14:31,적당히 눌러 먹어라~~혼자 먹으면 배탈난다~~^.^,238,3,2
2021.08.02 14:20,ㅆㄹㄱ ㅇㅂㅊ 매각해라~~~^.^,371,2,3
2021.08.02 13:23,연말에 14000원 찍는거 볼수 있을까요..,309,8,6
2021.08.02 12:27,두nom중에 한nom,205,2,1
2021.08.02 12:24,헝님들 ,320,0,1
2021.08.02 12:06,달려라,184,3,1
2021.08.02 11:11,"안좋은것만 따라가는 코스피,닥 짱깨 망해야 ~~",157,0,3
2021.08.01 23:22,도배꾼들,212,0,4
2021.08.01 17:07,[특보]KTB네트워크 상장추진→1만원◐,185,0,3
2021.08.01 06:43,골이. 깊어야 산이높다는놈들~~,215,0,1
2021.07.31 19:12,기관들 주식시장에서 번돈...주식시장에 재투자해야함,260,2,2
2021.07.31 11:58,장이 불안해서 걍 고배당주 투자하려는데,228,0,2
2021.07.31 18:14,장이 불안해서 걍 고배당주 투자하려는데,164,0,1
2021.07.31 10:48,KTB네트워크 상장,516,0,2
2021.07.31 10:40,저축은행은  아직 인수하지도 않았는데 무슨 실적,304,2,1
2021.07.30 23:31,[삭제된 게시물의 답글]18만 개미들이 이가격이 싸다고 들어왔는데,235,3,1
2021.07.30 18:56,ggss** mose** 는,199,10,1
2021.07.30 18:10,에고,233,4,2
2021.07.30 16:03,gg님    차트는  공부를  해야합니다,433,5,5
2021.07.30 15:54,gg님 의 잘못된  코찌로,176,4,0
2021.07.30 15:37,2달정도 가격조정 기간조정 예상,350,2,3
2021.07.30 15:00,검은머리 외인들이,253,4,1
2021.07.30 14:38,줍줍이 ,255,3,1
2021.07.30 13:18,진짜 ggss 등 도배꾼형들 정신병이여?,177,5,0
2021.07.30 14:50,[삭제된 게시물의 답글]도배꾼 = 프로그램공매알바,81,0,0
2021.07.30 12:55,왜,218,4,0
2021.07.30 12:46,오우~ 대아티아이 팔고 왔당~,174,1,1
2021.07.30 11:42,도배꾼,225,4,0
2021.07.30 10:39,당분간 하락장인가요?,518,0,3
2021.07.30 11:02,당분간 하락장인가요?,166,1,1
2021.07.30 10:36,살짝추매~,119,0,1
2021.07.30 10:30,스벌~미쿡도 8월초가 휴가냐?,97,0,1
2021.07.30 10:21,도배 황맥기 추천후 지속하락^^,157,1,1
2021.07.29 15:51,휴가시작,360,3,2
2021.07.29 15:00,거래량급감?,306,9,1
2021.07.29 14:49,"거래량 쥑이네~^.^ 투신 똥줄타지~1,2주씩 던지니~~^.^",258,5,2
2021.07.29 14:31,도배꾼은 정신 병원 보다 지옥으로가라...,162,2,0
2021.07.29 13:43,투신 그만가져가라~~!!! ,180,2,3
2021.07.29 12:52,도배꾼들,128,4,0
2021.07.29 12:03,ggss***짜증,208,2,2
2021.07.29 12:23,[삭제된 게시물의 답글]■ KTB투자증권이 지분투자한 여러 기업들 투자효과 소개,125,1,0
2021.07.29 11:29,도배꾼들,123,1,1
2021.07.29 11:05,내가들어온걸 어찌알지~~,109,0,1
2021.07.29 11:08,내가들어온걸 어찌알지~~,139,2,1
2021.07.29 10:49,회사 망했다고 합니다~~~ㅠ.ㅠ~ㅋㅋ,130,0,2
2021.07.29 10:36,미친 * 많네..,178,1,1
2021.07.29 10:03,같은 패턴 프로그램매도 시작 ~줍줍~~~^.#,110,0,2
2021.07.29 09:55,토스 왕따~~~18 매도 클라스~~~,123,0,2
2021.07.29 09:53,매도 끝자리 18. 클라스 봐라~~언넘 작품이냐ㅎㅎ,95,0,2
2021.07.29 09:35,시끄럽네,156,1,2
2021.07.29 09:16,내일까지 열심히들 눌러라~~~^.^,147,1,2
2021.07.29 09:09,절대팔지마세요,180,3,2
2021.07.28 22:14,결론은,215,5,1
2021.07.28 22:00,◐ KTB네트워크 상장축하→2만원◐,159,3,3
2021.07.28 15:36,투신~줍줍~ㅋㅋㅋ,271,4,2
2021.07.28 14:36,꾹~꾹~~ 눌러라~~뚝 터질라 한다~^.^,144,1,1
2021.07.28 14:31,곧,119,0,3
2021.07.28 14:24,오늘 본의 아니게 단타가 되버렸네요.,122,0,4
2021.07.28 14:21,아직도 꾹꾹 누르고있네~~누를수록 탄력 좋아지는데~^.#,102,0,3
2021.07.28 13:48,줍줍들 하셨나요? 기회줄때 짱깨들~~~,218,1,1
2021.07.28 13:27,짱깨가 망해야 되는데~~~~~^.^,134,1,1
2021.07.28 13:26,도배꾼들  글보고,172,2,2
2021.07.28 13:23,그래도 야가 증권주중 차트가 젤 좋은거 아닌가~ㅋ,151,2,1
2021.07.28 13:01,많이  드시오,113,0,1
2021.07.28 12:54,회사 망했다고 합니다~~~ㅠ.ㅠ~ㅋㅋ,145,0,1
2021.07.28 12:51,오우야,163,1,1
2021.07.28 12:50,몇몇창구서 짜고치는고스톱~~^.^ ,144,1,1
2021.07.28 12:45,에헤라디여 눌러라 더 눌러라~~~ ~^.^,123,1,1
2021.07.28 12:40,ㅇㅂㅊ ㅆㄹㄱ 매각해라~~~^.^,77,0,1
2021.07.28 12:38,더 밀어라~~~줍줍이네~~^.^,89,0,1
2021.07.28 12:38,어떤,95,1,1
2021.07.28 12:36,잘 찍어누르네~~~^.^,70,0,1
2021.07.28 12:30,오우 ,100,1,1
2021.07.28 12:26,눌러라 눌러 계속 눌러라~~신용 죽을때까지~^.^,88,0,1
2021.07.28 12:11,쌍봉은  알고 주식하자,211,0,1
2021.07.28 11:55,gg님  신용몰빵했나봐요,113,2,1
2021.07.28 11:53,슬슬,99,0,1
2021.07.28 11:49,gg님  희망고문,95,3,1
2021.07.28 11:36,자기업이 모기업보다 비싼 주식이 있다?,111,3,1
2021.07.28 11:31,배가 서서이  기울다가,122,0,1
2021.07.28 11:06,짱깨들이 문제야 문제~~^.^줍줍 기회를 줘서 좋긴한데,113,0,1
2021.07.28 11:04,프로그램 매도 시작~~~^.^,91,0,1
2021.07.28 11:03,고집을  불지말고 흐름에 순응,106,0,1
2021.07.28 10:56,한화증권을   보고 대처하라,152,0,3
2021.07.28 10:53,오늘 포함 3일 남았네요~~^.^,113,0,1
2021.07.28 10:46,자 프로그램 매도 시작~~~^#^,90,0,1
2021.07.28 10:45,거래량 쥑이네~~^.^,88,0,1
2021.07.28 10:40,실적이고 나발이고..,101,0,1
2021.07.28 10:29,지금 8천대안착하면 바로 9천원시도 하고 그냥 만원대로 갈것 같음? 다밀 만원대에서 두세달 보다가 바로점프,125,0,1
2021.07.28 10:27,오늘은,92,0,1
2021.07.28 10:27,오늘도 열심히들 누르고 있네~~~^.^,93,0,1
2021.07.28 10:23,오비고 오지네~~~^.^,86,0,1
2021.07.28 10:18,프로크램 매도 때를 노려라~~~ㅎㅇㅎ,79,0,1
2021.07.28 10:09,졸라 눌러대니~~스프링 탄력만 커지네~~~^.^,85,0,1
2021.07.28 10:07,이주식 한번에 올릴것 같음?,101,0,1
2021.07.28 09:58,진짜 너무하네,141,6,1
2021.07.28 09:26,요긴 항상 끝 두자리 18 18 18 18 18 맛집. ㅎㅎ,88,0,1
2021.07.28 09:19,좋아,99,0,1
2021.07.28 09:10,애는,118,1,2
2021.07.28 08:58,ㅇㅂㅊ ㅆㄹㄱ 매각해라~~~^.^,104,1,2
2021.07.28 08:33,일부 구간조정 마무리,139,1,2
2021.07.27 18:13,1500원부터,314,6,5
2021.07.27 15:58,주담과의 대화,774,26,3
2021.07.27 15:35,이제 3거래일 남았네~~~^.^,344,1,4
2021.07.27 15:05,무거운 종목이 1천5백원에서 많이 올라왔다,134,0,1
2021.07.27 14:58,도배 그만해라. 7천원까지 폭락해야,85,0,1
2021.07.27 14:51,이해 안됨,111,0,0
2021.07.27 14:41,"mose***, ggss****",142,1,1
2021.07.27 14:36,짱깨들 한테 고마워해야 할듯~~^^.^,140,2,2
2021.07.27 14:27,오늘의 종가,94,0,2
2021.07.27 14:18,파란나라를 보았니 ~꿈과 희망이 ~~ ㅅ.ㅅ,121,2,4
2021.07.27 14:05,회사 망했다고 합니다~~~ㅠ.ㅠ~ㅋㅋ,161,2,4
2021.07.27 14:03,줍줍이,132,2,1
2021.07.27 13:58,파란나라를 보았니 ~~ 가볼까~ㅋ,75,0,1
2021.07.27 13:50,조금만 더더 내려주세요.,111,1,1
2021.07.27 13:41,얜,84,0,1
2021.07.27 12:24,넌,141,2,2
2021.07.27 10:17,고마해라,128,0,2
2021.07.27 09:33,도배꾼은 사기꾼,137,4,1
2021.07.26 21:07,[삭제된 게시물의 답글][경축] KTB네트워크 1조 상장→상한가,145,3,1
2021.07.26 18:31,250톤 프레스를,181,3,1
2021.07.26 18:16,도배꾼들,158,5,3
2021.07.26 12:50,○기다려~기다려,328,4,2
2021.07.26 12:01,짜증나네.. 시원하게 내려라. 한 5천원까지.,143,0,4
2021.07.26 11:39,주식!,158,0,2
2021.07.26 11:37,후회하지말고매수해라,274,4,3
2021.07.26 10:40,한화증권,258,4,2
2021.07.26 10:00,니도알고  나도알고,195,4,3
2021.07.26 09:49,무한쳐내릴패턴발생~,255,5,2
2021.07.26 09:53,무한쳐내릴패턴발생~,183,1,2
2021.07.26 09:49,gg님  희망고문,196,3,1
2021.07.26 09:46,절대팔지마세요,223,3,2
2021.07.26 09:40,그냥 길게 가져가 보세요,185,3,2
2021.07.26 09:31,에타신청후  2개월후  승인판결  아직 신청도 안함,202,0,2
2021.07.26 09:23,오늘은 프로 줍줍러들 안나오나?,142,1,3
2021.07.26 09:05,손정의1조투자,189,1,1
2021.07.26 08:55,상한가도 찍어보고 움직여보자~,167,3,1
2021.07.25 18:00,●countdown●,288,2,2
2021.07.24 10:49,덥다더워,351,1,2
2021.07.24 10:45,줍줍 친티들아...,367,2,10
2021.07.24 00:30,구조적 성장의 발판을 마련하다,723,27,5
2021.07.24 10:28,구조적 성장의 발판을 마련하다,250,3,2
2021.07.23 20:12,신용쓰신분들,352,2,9
2021.07.23 20:04,1파3파5파 연장파  상승까지,204,1,7
2021.07.23 19:59,더디어  요단강건너나?,168,2,5
2021.07.23 15:37,엉청난  투신의매도   다음주는~,499,4,7
2021.07.23 15:22,꼭지점에서   막춤을추면~,225,1,2
2021.07.23 15:22,이래서,234,0,2
2021.07.23 15:17,기다리던 8월이 다가오네요~,288,0,2
2021.07.23 15:16,월요일 개퐁낙   가능성농후~,261,1,3
2021.07.23 14:58,팔아쳐묵을라고  억지로받치고있다,139,0,3
2021.07.23 14:58,네이버 최대 실적이라네요~~~^.^,158,0,2
2021.07.23 14:56,전문가들  싸그리 매도라고하는디~,275,2,6
2021.07.23 14:53,한방에  훅간다~,218,2,5
2021.07.23 14:35,엄청난고평가~   패데기시즌돌입.,339,5,3
2021.07.23 14:21,주식!,134,0,1
2021.07.23 14:20,이거이,122,0,1
2021.07.23 13:51,기관이   다파라쳐묵고있다~,254,2,5
2021.07.23 13:58,지랄 씹 ㄱ  ㅐ  ㅇ ㅅ ㅐ ㄲ ㅣ,160,3,3
2021.07.23 13:51,욕이 따발총으로 나온다,117,0,1
2021.07.23 13:43,똑같은 패턴으로 왜,183,3,1
2021.07.23 13:14,몇백주 장난질로,184,2,1
2021.07.23 13:08,이제,136,0,1
2021.07.23 13:03,어이없어도,164,1,1
2021.07.23 12:46,가자 파란나라로~~~^.^,151,2,2
2021.07.23 11:55,단타,138,0,2
2021.07.23 11:33,검정머리 외인새ㄲ들,166,2,1
2021.07.23 10:47,잘 찍어누르네~~개인만 매도 또~^.^,342,4,1
2021.07.23 10:43,이 좋은 주식이 빌빌대다니,155,1,1
2021.07.23 10:13,어떤시키,140,0,1
2021.07.23 09:55,거래량이~~,291,1,1
2021.07.23 09:43,치사,147,0,2
2021.07.23 09:30,ㅋ 인내심 테스트중~~~^.^,169,1,2
2021.07.23 08:56,장전에. 빼구 시작할려나요,125,0,2
2021.07.23 06:46,꼭가지고게세요,348,5,2
2021.07.22 18:46,카카오뱅크,405,7,5
2021.07.22 22:27,[삭제된 게시물의 답글]KTB증권 적대적M&A 가능성(투신630만주순매수의미),111,0,2
2021.07.22 17:21,시간외도,292,3,3
2021.07.22 15:09,조정의끝에서!,380,9,4
2021.07.22 13:48,표를  잘못  산건가?,188,0,2
2021.07.22 13:05,애는,200,0,3
2021.07.22 12:21,저 갠세이들 ,235,1,3
2021.07.22 11:32,그만해라,161,1,1
2021.07.22 11:24,아주 지랄을 한다 지랄을 해,161,1,3
2021.07.22 11:24,하락조정,158,1,1
2021.07.22 10:55,오늘도 덥다,172,0,1
2021.07.22 10:33,투신에서 계속 사모으고 있는데,172,1,1
2021.07.22 10:08,KTB 는,154,1,2
2021.07.22 09:51,여기 공매  알바 똘마니가,125,0,1
2021.07.22 09:47,주가관리도안하나?,132,1,1
2021.07.22 09:32,진짜 어떤 개  10 sㅐ끼인지,196,2,4
2021.07.22 09:27,그냥 헛 웃음만 나온다,136,0,5
2021.07.22 00:58,희안하네,280,2,3
2021.07.21 16:50,관망 중,618,10,5
2021.07.21 16:38,ggss** mose** 뒈g시는 날,268,3,2
2021.07.21 15:45,투신은 ,160,4,2
2021.07.21 15:10,슬슬 시동걸때 되었다.,166,2,2
2021.07.21 14:29,지분 5프로이상 소유시  1프로변동시  공시의무,293,1,2
2021.07.21 14:25,오늘  카카오 주가가 왜  빠지는데?,233,0,3
2021.07.21 14:19,삼성생명 시총15조 전자 지분만 39조,139,0,2
2021.07.21 14:13,네트워크  상장되면  네트워크만 빛보지 증권회사는,197,1,4
2021.07.21 13:47,네트워크  상장시  시총5000억  모회사 50프로반영 2500억,189,1,2
2021.07.21 12:58,십  8 새ㄲ들 허위 매도,249,0,3
2021.07.21 12:55,투신만 좋아하겠네,180,1,2
2021.07.21 13:16,[삭제된 게시물의 답글]◐KTB네트워크 1조 상장 예정→상한가,83,0,1
2021.07.21 12:38,증권방송에 손절할때까지 2달간 횡보 부탁합니다,204,1,3
2021.07.21 11:51,중복,394,3,2
2021.07.21 11:50,"다음주까지 줍줍 기회라고 했습니다~단,현질~^.^",384,4,3
2021.07.21 11:17,거래량이 안나오네요,210,0,2
2021.07.21 11:08,여기 아주 개 악질 단타,147,1,2
2021.07.21 08:59,토스,203,3,1
2021.07.21 06:15,도배하는 이유,206,1,4
2021.07.21 05:59,외인 기관  움직이것다,199,3,2
2021.07.20 22:38,심리전,255,1,3
2021.07.20 19:15,담엔 람다변이~~ ㅎㅎㅎ,131,2,3
2021.07.20 22:17,[삭제된 게시물의 답글]투신의 매수단가 보세요.,129,3,1
2021.07.20 16:49,8000원 위에서 줍줍말라고 했습니다...,373,3,10
2021.07.20 16:58,8000원 위에서 줍줍말라고 했습니다...,157,1,3
2021.07.20 18:08,[삭제된 게시물의 답글]기타 투신의 누적 순매수는 210만주,136,2,2
2021.07.20 15:52,찬스,213,6,1
2021.07.20 15:49,오늘털린개미가 똑똑한건지~,153,0,2
2021.07.20 14:38,워메,171,1,1
2021.07.20 14:10,투신이가,223,3,1
2021.07.20 13:31,배당은 얼마나 줄까요?,370,0,1
2021.07.20 13:02,밑도끝도없이 쳐내릴패턴발생!!!,346,4,7
2021.07.20 11:53,아래,253,1,1
2021.07.20 11:46,아침,172,0,1
2021.07.20 11:30,[삭제된 게시물의 답글]글이나 똑바로 써,210,2,1
2021.07.20 10:02,여기가 바닥인가봐요,295,1,1
2021.07.20 10:09,[삭제된 게시물의 답글]여기가 바닥인가봐요,122,0,2
2021.07.20 09:59,신용,213,1,2
2021.07.20 09:35,개인들 장 초반 다 던졌네요 ㅠ,232,2,1
2021.07.20 09:34,저번에 하루에 20억치판 연기금 빨리 다시사라,215,2,1
2021.07.20 09:30,거래량,137,0,1
2021.07.20 09:11,목표가 다시 변경 ,309,2,2
2021.07.20 09:03,증권방송  단타물량 손절 투매. 하한가 가자,219,3,2
2021.07.20 08:32,4차 유행,267,2,1
2021.07.20 02:31,밑도끝도없이 쳐내릴패턴발생!!!,382,5,4
2021.07.20 00:40,장을 이기는 종목 없다,346,5,3
2021.07.19 17:57,유럽   현제   대  폭락,641,3,8
2021.07.19 17:51,이제는,271,5,3
2021.07.19 17:55,불쌍한   개미들  맹글지  마셔요,204,2,7
2021.07.19 16:41,8000 원   깨지면   7000 원 까지  급락,372,2,4
2021.07.19 16:38,나무 를  보지 말고  숲을보라,251,2,7
2021.07.19 16:32,7900원,174,2,2
2021.07.19 15:27,6천원까지 밀어보자,229,2,4
2021.07.19 15:16,ㅋㅋㅋㅋㅋㅋ,244,2,3
2021.07.19 15:13,가격떨어뜨리고~~,245,2,2
2021.07.19 14:53,좀 시원하게 빼자,199,2,1
2021.07.19 14:37,8000,204,1,1
2021.07.19 14:36,싹쓸이 하네~ 내일은 슈팅~20 일 터치 ~~ㅠ.ㅠ,256,2,4
2021.07.19 14:06,8200는,174,0,2
2021.07.19 13:55,투신은. 매일 줍줍하는구나,193,2,1
2021.07.19 12:14,네트워크,226,4,2
2021.07.19 11:59,줍줍할돈없으니까,235,1,2
2021.07.19 11:09,결국은 줍줍이가 승리할거 같은데~~^.^,256,5,3
2021.07.19 11:06,챠트망가지긋네-_-,213,2,1
2021.07.19 11:01,음봉꼬리가 길어지면~~,164,0,1
2021.07.19 10:33,권씨,199,1,2
2021.07.19 10:31,종가,151,0,2
2021.07.19 10:10,단타는가라~이건 중장타다~^^,218,4,3
2021.07.19 10:06,고만빼,114,0,2
2021.07.19 10:03,그냥 조용히,162,3,2
2021.07.19 09:39,오늘은 좀더빼네ㅠ,241,1,2
2021.07.19 09:24,매번 같은 패턴인데~~ ㅎㅎ,277,1,2
2021.07.19 09:12,줍줍 친티들 출동시간이다,203,3,5
2021.07.19 09:11,아침부터 줍줍하기 바쁘네요~~~ㅎㅎㅎ,198,1,5
2021.07.17 20:46,[삭제된 게시물의 답글]주봉 색칠하기,336,3,4
2021.07.17 11:37,줍줍한다는 사람들...,868,6,14
2021.07.17 07:45,월요일은 더 떨이질까요?,420,1,4
2021.07.17 10:14,월요일은 더 떨이질까요?,307,1,2
2021.07.16 21:08,매각이  꽃  필때   아름답다,734,8,4
2021.07.16 19:24,[삭제된 게시물의 답글]안티형들 그리고 주주분들,188,1,1
2021.07.16 18:48,아이투자의 7월 15일자 MVP 상위 20선에서 1등으로 등극하는 것을 보고 추가 매수했는데~,439,6,3
2021.07.16 16:55,주린이인데요?,633,1,2
2021.07.16 16:26,앞으로 딱 2주 시간 남았네요~~8월기대 ~~^.^,531,4,4
2021.07.16 21:00,[삭제된 게시물의 답글]금일 관전평,128,1,1
2021.07.16 15:36,장난질,219,3,1
2021.07.16 15:34,어떻게 오늘 줍줍들 했나요? ㅎㅎㅎ,244,1,3
2021.07.16 14:35,이 주식 재밌네요.,207,4,3
2021.07.16 13:52,[삭제된 게시물의 답글]아싸 안티형들 신났다,132,3,1
2021.07.16 14:47,[삭제된 게시물의 답글]양봉 마감 예정 8450원 정도 마무리,86,0,0
2021.07.16 12:23,얼마까지 떨어질래?,307,1,4
2021.07.16 11:21,에휴~~,143,0,3
2021.07.16 11:16,ggss님 안보이네,184,1,2
2021.07.16 13:40,ggss님 안보이네,75,0,0
2021.07.16 10:30,마마무  소속사 RBW 상장 예비심사 청구,440,12,2
2021.07.16 10:18,어우씨,201,0,2
2021.07.16 10:17,결국은 줍줍하는 사람이 이김~~신용필패~~^#^,223,2,3
2021.07.16 10:06,주식은,172,1,2
2021.07.16 09:48,짖어라,190,2,2
2021.07.16 09:18,오늘도 줍줍 찬스를 또 주는구나~~~^.^,285,2,5
2021.07.15 20:27,주포!,367,0,5
2021.07.15 16:13,야놀자,594,1,6
2021.07.15 14:56,야놀자 2조원 유치,343,5,4
2021.07.15 14:47,창투사들   돈얼마벌것 같냐?,288,5,3
2021.07.15 14:43,매일100-200 원씩 장난질,359,9,3
2021.07.15 14:21,추매 조금밖에 못했다.,268,2,2
2021.07.15 14:09,연기금,517,0,2
2021.07.15 13:52,만약,294,7,1
2021.07.15 13:44,황맥 기   금매기,282,0,1
2021.07.15 13:19,연기금이 국민세금 가지고 장난치는구나,428,4,1
2021.07.15 12:34,무조건,559,3,3
2021.07.15 12:15,목표가 변경,398,0,7
2021.07.15 14:41,목표가 변경,98,0,1
2021.07.15 11:48,시간,345,2,2
2021.07.15 11:20,이렇게 줍줍하다가,256,3,3
2021.07.15 10:14,모세와 ggss는 왜 저럴까요?,222,6,3
2021.07.15 09:16,후회하지말고매수해라,201,3,3
2021.07.14 23:16,●답답하다,352,6,5
2021.07.14 23:05,MNA,178,0,6
2021.07.14 23:25,[삭제된 게시물의 답글]도배는 정신병,80,0,2
2021.07.14 22:44,현제단기 상투임박,187,1,5
2021.07.14 18:30,[특보]KTB네트워크 상장추진→1만원◐,311,3,4
2021.07.14 21:54,[삭제된 게시물의 답글]도배질만 하는방,71,0,1
2021.07.14 15:48,개인은털리고,255,2,2
2021.07.14 15:40,개인만 털렸다,153,2,1
2021.07.14 14:47,갑자기 왜오르나요?,316,2,2
2021.07.14 14:41,오늘!,261,1,4
2021.07.14 13:37,기관투신은~~,223,1,2
2021.07.14 12:19,오늘!,128,0,2
2021.07.14 12:17,매수금지,217,1,8
2021.07.14 10:12,8000원 곧 오겠네요 ,150,1,4
2021.07.14 09:15,오~~줍줍,161,2,2
2021.07.14 06:56,"[삭제된 게시물의 답글]KTB투자증권 나스닥상장 ""야놀자"" 설립 초기 투자한 ""야놀자테마주""임",140,1,2
2021.07.13 16:37,절대팔지마세요,572,4,6
2021.07.13 18:06,[삭제된 게시물의 답글]외국인 프로그램 대량매도 개인들물량 매도,139,1,1
2021.07.13 13:05,주식!,231,3,2
2021.07.13 13:28,[삭제된 게시물의 답글]ggss 도배글 금감원 신고,124,1,2
2021.07.13 12:24,오비고 상장으로 하반기 네트워크 수익성 더 높아져,347,10,3
2021.07.13 12:17,제발,96,0,2
2021.07.13 11:50,오늘!,144,0,2
2021.07.13 11:41,8000원,163,1,6
2021.07.13 11:22,투신은 아직도 배고프다~근데 씨말랐네~^.^ ,171,2,1
2021.07.13 10:50,오늘!,112,0,1
2021.07.13 10:30,ㄴ,115,0,3
2021.07.13 09:24,물량 말랏다,146,0,1
2021.07.13 06:16,주가보다  우선,292,3,3
2021.07.12 16:53,이주식 보유량이 개인이 70퍼 나머지 외인기관,899,1,8
2021.07.12 16:00,°?°주식천재 개미?기다°?°,310,3,2
2021.07.12 15:53,1만원 가즈아 ~,382,2,2
2021.07.12 14:19,지가,288,1,2
2021.07.12 14:03,디도스 공격이다...,299,0,1
2021.07.12 13:35,오늘은 여기가 저점인가요?,271,1,1
2021.07.12 13:53,오늘은 여기가 저점인가요?,200,1,2
2021.07.12 12:58,Jp모건이 터네,518,1,3
2021.07.12 12:50,쫙  쫙  빠저라,259,1,4
2021.07.12 12:23,지금,261,4,2
2021.07.12 12:07,8000원,414,1,5
2021.07.12 11:57,개인물량들만 다 뺐기고있네,254,5,3
2021.07.12 11:56,절대팔지마세요,209,4,3
2021.07.12 11:43,꼭가지고게세요,429,11,3
2021.07.12 11:36,단타 개  쓰ㄹ기가,229,4,2
2021.07.12 11:25,주식!,201,2,2
2021.07.12 11:20,거래량보소,201,0,3
2021.07.12 11:17,역시 ㄱ ㅐ잡주..ㅋㅋ,184,1,4
2021.07.12 11:16,그럼그렇지 ㅎㅎ,153,0,2
2021.07.12 10:40,조금 있음 점심때..,222,1,1
2021.07.12 10:40,개 잡주 다운 움직임 아주 좋아 ㅋㅋㅋ,192,1,2
2021.07.12 10:33,상한가,208,3,1
2021.07.12 10:25,오늘 뭔 날인가? ㅎㅎ,204,1,2
2021.07.12 10:23,지금 파는애들은 진짜 땅을치고 후회할거다 ㅋㅋㅋㅋㅋ,205,4,1
2021.07.12 10:15,아니  왠 갑자기 상승,249,0,1
2021.07.12 09:42,존버,141,3,1
2021.07.12 09:38,왜  사것냐,180,2,2
2021.07.12 09:27,외인은 계속 담는다~~ 좋구나~ ,166,4,3
2021.07.12 09:15,올해말에 배당받고 내년에 팔꺼다 ㅋㅋ,257,3,3
2021.07.12 09:15,왜,285,1,2
2021.07.12 09:10,증권주중 이거만 대박,170,2,2
2021.07.12 09:00,신고가 가나요?,117,1,1
2021.07.12 08:21,딱 1년보고들어왓는데,322,2,1
2021.07.11 11:12,제3의베이스캠프설치완료단계?,350,7,2
